season,week,game_type,gameday,home_team,away_team,home_score,away_score,home_rest,away_rest,div_game
2021,17,REG,2022-01-02,SEA,DET,51,29,7,7,0
2021,17,REG,2022-01-02,GB,MIN,37,10,8,7,1
2021,17,REG,2022-01-03,PIT,CLE,26,14,8,9,1
2021,18,REG,2022-01-08,DEN,KC,24,28,7,7,1
2021,18,REG,2022-01-08,PHI,DAL,26,51,7,7,1
2021,18,REG,2022-01-09,BAL,PIT,13,16,7,6,1
2021,18,REG,2022-01-09,CLE,CIN,21,16,6,7,1
2021,18,REG,2022-01-09,DET,GB,37,30,7,7,1
2021,18,REG,2022-01-09,HOU,TEN,25,28,7,7,1
2021,18,REG,2022-01-09,JAX,IND,26,11,7,7,1
2021,18,REG,2022-01-09,MIN,CHI,31,17,7,7,1
2021,18,REG,2022-01-09,NYG,WAS,7,22,7,7,1
2021,18,REG,2022-01-09,ARI,SEA,30,38,7,7,1
2021,18,REG,2022-01-09,ATL,NO,20,30,7,7,1
2021,18,REG,2022-01-09,BUF,NYJ,27,10,7,7,1
2021,18,REG,2022-01-09,LA,SF,24,27,7,7,1
2021,18,REG,2022-01-09,MIA,NE,33,24,7,7,1
2021,18,REG,2022-01-09,TB,CAR,41,17,7,7,1
2021,18,REG,2022-01-09,LV,LAC,35,32,7,7,1
2021,19,WC,2022-01-15,CIN,LV,26,19,6,6,0
2021,19,WC,2022-01-15,BUF,NE,47,17,6,6,1
2021,19,WC,2022-01-16,TB,PHI,31,15,7,8,0
2021,19,WC,2022-01-16,DAL,SF,17,23,8,7,0
2021,19,WC,2022-01-16,KC,PIT,42,21,8,7,0
2021,19,WC,2022-01-17,LA,ARI,34,11,8,8,1
2021,20,DIV,2022-01-22,TEN,CIN,16,19,13,7,0
2021,20,DIV,2022-01-22,GB,SF,10,13,13,6,0
2021,20,DIV,2022-01-23,TB,LA,27,30,7,6,0
2021,20,DIV,2022-01-23,KC,BUF,42,36,7,8,0
2021,21,CON,2022-01-30,KC,CIN,24,27,7,8,0
2021,21,CON,2022-01-30,LA,SF,20,17,7,8,1
2021,22,SB,2022-02-13,CIN,LA,20,23,14,14,0
2022,1,REG,2022-09-08,LA,BUF,10,31,7,7,0
2022,1,REG,2022-09-11,ATL,NO,26,27,7,7,1
2022,1,REG,2022-09-11,CAR,CLE,24,26,7,7,0
2022,1,REG,2022-09-11,CHI,SF,19,10,7,7,0
2022,1,REG,2022-09-11,CIN,PIT,20,23,7,7,1
2022,1,REG,2022-09-11,DET,PHI,35,38,7,7,0
2022,1,REG,2022-09-11,HOU,IND,20,20,7,7,1
2022,1,REG,2022-09-11,MIA,NE,20,7,7,7,1
2022,1,REG,2022-09-11,NYJ,BAL,9,24,7,7,0
2022,1,REG,2022-09-11,WAS,JAX,28,22,7,7,0
2022,1,REG,2022-09-11,ARI,KC,21,44,7,7,0
2022,1,REG,2022-09-11,LAC,LV,24,19,7,7,1
2022,1,REG,2022-09-11,MIN,GB,23,7,7,7,1
2022,1,REG,2022-09-11,TEN,NYG,20,21,7,7,0
2022,1,REG,2022-09-11,DAL,TB,3,19,7,7,0
2022,1,REG,2022-09-12,SEA,DEN,17,16,7,7,0
2022,2,REG,2022-09-15,KC,LAC,27,24,4,4,1
2022,2,REG,2022-09-18,BAL,MIA,38,42,7,7,0
2022,2,REG,2022-09-18,CLE,NYJ,30,31,7,7,0
2022,2,REG,2022-09-18,DET,WAS,36,27,7,7,0
2022,2,REG,2022-09-18,JAX,IND,24,0,7,7,1
2022,2,REG,2022-09-18,NO,TB,10,20,7,7,1
2022,2,REG,2022-09-18,NYG,CAR,19,16,7,7,0
2022,2,REG,2022-09-18,PIT,NE,14,17,7,7,0
2022,2,REG,2022-09-18,LA,ATL,31,27,10,7,0
2022,2,REG,2022-09-18,SF,SEA,27,7,7,6,1
2022,2,REG,2022-09-18,DAL,CIN,20,17,7,7,0
2022,2,REG,2022-09-18,DEN,HOU,16,9,6,7,0
2022,2,REG,2022-09-18,LV,ARI,23,29,7,7,0
2022,2,REG,2022-09-18,GB,CHI,27,10,7,7,1
2022,2,REG,2022-09-19,BUF,TEN,41,7,11,8,0
2022,2,REG,2022-09-19,PHI,MIN,24,7,8,8,0
2022,3,REG,2022-09-22,CLE,PIT,29,17,4,4,1
2022,3,REG,2022-09-25,CAR,NO,22,14,7,7,1
2022,3,REG,2022-09-25,CHI,HOU,23,20,7,7,0
2022,3,REG,2022-09-25,IND,KC,20,17,7,10,0
2022,3,REG,2022-09-25,MIA,BUF,21,19,7,6,1
2022,3,REG,2022-09-25,MIN,DET,28,24,6,7,1
2022,3,REG,2022-09-25,NE,BAL,26,37,7,7,0
2022,3,REG,2022-09-25,NYJ,CIN,12,27,7,7,0
2022,3,REG,2022-09-25,TEN,LV,24,22,6,7,0
2022,3,REG,2022-09-25,WAS,PHI,8,24,7,6,1
2022,3,REG,2022-09-25,LAC,JAX,10,38,10,7,0
2022,3,REG,2022-09-25,ARI,LA,12,20,7,7,1
2022,3,REG,2022-09-25,SEA,ATL,23,27,7,7,0
2022,3,REG,2022-09-25,TB,GB,12,14,7,7,0
2022,3,REG,2022-09-25,DEN,SF,11,10,7,7,0
2022,3,REG,2022-09-26,NYG,DAL,16,23,8,8,1
2022,4,REG,2022-09-29,CIN,MIA,27,15,4,4,0
2022,4,REG,2022-10-02,NO,MIN,25,28,7,7,0
2022,4,REG,2022-10-02,ATL,CLE,23,20,7,10,0
2022,4,REG,2022-10-02,BAL,BUF,20,23,7,7,0
2022,4,REG,2022-10-02,DAL,WAS,25,10,6,7,1
2022,4,REG,2022-10-02,DET,SEA,45,48,7,7,0
2022,4,REG,2022-10-02,HOU,LAC,24,34,7,7,0
2022,4,REG,2022-10-02,IND,TEN,17,24,7,7,1
2022,4,REG,2022-10-02,NYG,CHI,20,12,6,7,0
2022,4,REG,2022-10-02,PHI,JAX,29,21,7,7,0
2022,4,REG,2022-10-02,PIT,NYJ,20,24,10,7,0
2022,4,REG,2022-10-02,CAR,ARI,16,26,7,7,0
2022,4,REG,2022-10-02,GB,NE,27,24,7,7,0
2022,4,REG,2022-10-02,LV,DEN,32,23,7,7,1
2022,4,REG,2022-10-02,TB,KC,31,41,7,7,0
2022,4,REG,2022-10-03,SF,LA,24,9,8,8,1
2022,5,REG,2022-10-06,DEN,IND,9,12,4,4,0
2022,5,REG,2022-10-09,GB,NYG,22,27,7,7,0
2022,5,REG,2022-10-09,BUF,PIT,38,3,7,7,0
2022,5,REG,2022-10-09,CLE,LAC,28,30,7,7,0
2022,5,REG,2022-10-09,JAX,HOU,6,13,7,7,1
2022,5,REG,2022-10-09,MIN,CHI,29,22,7,7,1
2022,5,REG,2022-10-09,NE,DET,29,0,7,7,0
2022,5,REG,2022-10-09,NO,SEA,39,32,7,7,0
2022,5,REG,2022-10-09,NYJ,MIA,40,17,7,10,1
2022,5,REG,2022-10-09,TB,ATL,21,15,7,7,1
2022,5,REG,2022-10-09,WAS,TEN,17,21,7,7,0
2022,5,REG,2022-10-09,CAR,SF,15,37,7,6,0
2022,5,REG,2022-10-09,ARI,PHI,17,20,7,7,0
2022,5,REG,2022-10-09,LA,DAL,10,22,6,7,0
2022,5,REG,2022-10-09,BAL,CIN,19,17,7,10,1
2022,5,REG,2022-10-10,KC,LV,30,29,8,8,1
2022,6,REG,2022-10-13,CHI,WAS,7,12,4,4,0
2022,6,REG,2022-10-16,ATL,SF,28,14,7,7,0
2022,6,REG,2022-10-16,CLE,NE,15,38,7,7,0
2022,6,REG,2022-10-16,GB,NYJ,10,27,7,7,0
2022,6,REG,2022-10-16,IND,JAX,34,27,10,7,1
2022,6,REG,2022-10-16,MIA,MIN,16,24,7,7,0
2022,6,REG,2022-10-16,NO,CIN,26,30,7,7,0
2022,6,REG,2022-10-16,NYG,BAL,24,20,7,7,0
2022,6,REG,2022-10-16,PIT,TB,20,18,7,7,0
2022,6,REG,2022-10-16,LA,CAR,24,10,7,7,0
2022,6,REG,2022-10-16,SEA,ARI,19,9,7,7,1
2022,6,REG,2022-10-16,KC,BUF,20,24,6,7,0
2022,6,REG,2022-10-16,PHI,DAL,26,17,7,7,1
2022,6,REG,2022-10-17,LAC,DEN,19,16,8,11,1
2022,7,REG,2022-10-20,ARI,NO,42,34,4,4,0
2022,7,REG,2022-10-23,BAL,CLE,23,20,7,7,1
2022,7,REG,2022-10-23,CAR,TB,21,3,7,7,1
2022,7,REG,2022-10-23,CIN,ATL,35,17,7,7,0
2022,7,REG,2022-10-23,DAL,DET,24,6,7,14,0
2022,7,REG,2022-10-23,JAX,NYG,17,23,7,7,0
2022,7,REG,2022-10-23,TEN,IND,19,10,14,7,1
2022,7,REG,2022-10-23,WAS,GB,23,21,10,7,0
2022,7,REG,2022-10-23,DEN,NYJ,9,16,6,7,0
2022,7,REG,2022-10-23,LV,HOU,38,20,13,14,0
2022,7,REG,2022-10-23,LAC,SEA,23,37,6,7,0
2022,7,REG,2022-10-23,SF,KC,23,44,7,7,0
2022,7,REG,2022-10-23,MIA,PIT,16,10,7,7,0
2022,7,REG,2022-10-24,NE,CHI,14,33,8,11,0
2022,8,REG,2022-10-27,TB,BAL,22,27,4,4,0
2022,8,REG,2022-10-30,JAX,DEN,17,21,7,7,0
2022,8,REG,2022-10-30,ATL,CAR,37,34,7,7,1
2022,8,REG,2022-10-30,DAL,CHI,49,29,7,6,0
2022,8,REG,2022-10-30,DET,MIA,27,31,7,7,0
2022,8,REG,2022-10-30,MIN,ARI,34,26,14,10,0
2022,8,REG,2022-10-30,NO,LV,24,0,10,7,0
2022,8,REG,2022-10-30,NYJ,NE,17,22,7,6,1
2022,8,REG,2022-10-30,PHI,PIT,35,13,14,7,0
2022,8,REG,2022-10-30,HOU,TEN,10,17,7,7,1
2022,8,REG,2022-10-30,IND,WAS,16,17,7,7,0
2022,8,REG,2022-10-30,LA,SF,14,31,14,7,1
2022,8,REG,2022-10-30,SEA,NYG,27,13,7,7,0
2022,8,REG,2022-10-30,BUF,GB,27,17,14,7,0
2022,8,REG,2022-10-31,CLE,CIN,32,13,8,8,1
2022,9,REG,2022-11-03,HOU,PHI,17,29,4,4,0
2022,9,REG,2022-11-06,ATL,LAC,17,20,7,14,0
2022,9,REG,2022-11-06,CHI,MIA,32,35,7,7,0
2022,9,REG,2022-11-06,CIN,CAR,42,21,6,7,0
2022,9,REG,2022-11-06,DET,GB,15,9,7,7,1
2022,9,REG,2022-11-06,JAX,LV,27,20,7,7,0
2022,9,REG,2022-11-06,NE,IND,26,3,7,7,0
2022,9,REG,2022-11-06,NYJ,BUF,20,17,7,7,1
2022,9,REG,2022-11-06,WAS,MIN,17,20,7,7,0
2022,9,REG,2022-11-06,ARI,SEA,21,31,7,7,1
2022,9,REG,2022-11-06,TB,LA,16,13,10,7,0
2022,9,REG,2022-11-06,KC,TEN,20,17,14,7,0
2022,9,REG,2022-11-07,NO,BAL,13,27,8,11,0
2022,10,REG,2022-11-10,CAR,ATL,25,15,4,4,1
2022,10,REG,2022-11-13,TB,SEA,21,16,7,7,0
2022,10,REG,2022-11-13,BUF,MIN,30,33,7,7,0
2022,10,REG,2022-11-13,CHI,DET,30,31,7,7,1
2022,10,REG,2022-11-13,KC,JAX,27,17,7,7,0
2022,10,REG,2022-11-13,MIA,CLE,39,17,7,13,0
2022,10,REG,2022-11-13,NYG,HOU,24,16,14,10,0
2022,10,REG,2022-11-13,PIT,NO,20,10,14,6,0
2022,10,REG,2022-11-13,TEN,DEN,17,10,7,14,0
2022,10,REG,2022-11-13,LV,IND,20,25,7,7,0
2022,10,REG,2022-11-13,GB,DAL,31,28,7,14,0
2022,10,REG,2022-11-13,LA,ARI,17,27,7,7,1
2022,10,REG,2022-11-13,SF,LAC,22,16,14,7,0
2022,10,REG,2022-11-14,PHI,WAS,21,32,11,8,1
2022,11,REG,2022-11-17,GB,TEN,17,27,4,4,0
2022,11,REG,2022-11-20,ATL,CHI,27,24,10,7,0
2022,11,REG,2022-11-20,BAL,CAR,13,3,13,10,0
2022,11,REG,2022-11-20,BUF,CLE,31,23,7,7,0
2022,11,REG,2022-11-20,HOU,WAS,10,23,7,6,0
2022,11,REG,2022-11-20,IND,PHI,16,17,7,6,0
2022,11,REG,2022-11-20,NE,NYJ,10,3,14,14,1
2022,11,REG,2022-11-20,NO,LA,27,20,7,7,0
2022,11,REG,2022-11-20,NYG,DET,18,31,7,7,0
2022,11,REG,2022-11-20,DEN,LV,16,22,7,7,1
2022,11,REG,2022-11-20,MIN,DAL,3,40,7,7,0
2022,11,REG,2022-11-20,PIT,CIN,30,37,7,14,1
2022,11,REG,2022-11-20,LAC,KC,27,30,7,7,1
2022,11,REG,2022-11-21,ARI,SF,10,38,8,8,1
2022,12,REG,2022-11-24,DET,BUF,25,28,4,4,0
2022,12,REG,2022-11-24,DAL,NYG,28,20,4,4,1
2022,12,REG,2022-11-24,MIN,NE,33,26,4,4,0
2022,12,REG,2022-11-27,CAR,DEN,23,10,7,7,0
2022,12,REG,2022-11-27,CLE,TB,23,17,7,14,0
2022,12,REG,2022-11-27,JAX,BAL,28,27,14,7,0
2022,12,REG,2022-11-27,MIA,HOU,30,15,14,7,0
2022,12,REG,2022-11-27,NYJ,CHI,31,10,7,7,0
2022,12,REG,2022-11-27,TEN,CIN,16,20,10,7,0
2022,12,REG,2022-11-27,WAS,ATL,19,13,7,7,0
2022,12,REG,2022-11-27,ARI,LAC,24,25,6,7,0
2022,12,REG,2022-11-27,SEA,LV,34,40,14,7,0
2022,12,REG,2022-11-27,KC,LA,26,10,7,7,0
2022,12,REG,2022-11-27,SF,NO,13,0,6,7,0
2022,12,REG,2022-11-27,PHI,GB,40,33,7,10,0
2022,12,REG,2022-11-28,IND,PIT,17,24,8,8,0
2022,13,REG,2022-12-01,NE,BUF,10,24,7,7,1
2022,13,REG,2022-12-04,ATL,PIT,16,19,7,6,0
2022,13,REG,2022-12-04,BAL,DEN,10,9,7,7,0
2022,13,REG,2022-12-04,CHI,GB,19,28,7,7,1
2022,13,REG,2022-12-04,DET,JAX,40,14,10,7,0
2022,13,REG,2022-12-04,HOU,CLE,14,27,7,7,0
2022,13,REG,2022-12-04,MIN,NYJ,27,22,10,7,0
2022,13,REG,2022-12-04,NYG,WAS,20,20,10,7,1
2022,13,REG,2022-12-04,PHI,TEN,35,10,7,7,0
2022,13,REG,2022-12-04,LA,SEA,23,27,7,7,1
2022,13,REG,2022-12-04,SF,MIA,33,17,7,7,0
2022,13,REG,2022-12-04,CIN,KC,27,24,7,7,0
2022,13,REG,2022-12-04,LV,LAC,27,20,7,7,1
2022,13,REG,2022-12-04,DAL,IND,54,19,10,6,0
2022,13,REG,2022-12-05,TB,NO,17,16,8,8,1
2022,14,REG,2022-12-08,LA,LV,17,16,4,4,0
2022,14,REG,2022-12-11,BUF,NYJ,20,12,10,7,1
2022,14,REG,2022-12-11,CIN,CLE,23,10,7,7,1
2022,14,REG,2022-12-11,DAL,HOU,27,23,7,7,0
2022,14,REG,2022-12-11,DET,MIN,34,23,7,7,1
2022,14,REG,2022-12-11,NYG,PHI,22,48,7,7,1
2022,14,REG,2022-12-11,PIT,BAL,14,16,7,7,1
2022,14,REG,2022-12-11,TEN,JAX,22,36,7,7,1
2022,14,REG,2022-12-11,DEN,KC,28,34,7,7,1
2022,14,REG,2022-12-11,SEA,CAR,24,30,7,14,0
2022,14,REG,2022-12-11,SF,TB,35,7,7,6,0
2022,14,REG,2022-12-11,LAC,MIA,23,17,7,7,0
2022,14,REG,2022-12-12,ARI,NE,13,27,15,11,0
2022,15,REG,2022-12-15,SEA,SF,13,21,4,4,1
2022,15,REG,2022-12-17,MIN,IND,39,36,6,13,0
2022,15,REG,2022-12-17,CLE,BAL,13,3,6,6,1
2022,15,REG,2022-12-17,BUF,MIA,32,29,6,6,1
2022,15,REG,2022-12-18,CAR,PIT,16,24,7,7,0
2022,15,REG,2022-12-18,CHI,PHI,20,25,14,7,0
2022,15,REG,2022-12-18,HOU,KC,24,30,7,7,0
2022,15,REG,2022-12-18,JAX,DAL,40,34,7,7,0
2022,15,REG,2022-12-18,NO,ATL,21,18,13,14,1
2022,15,REG,2022-12-18,NYJ,DET,17,20,7,7,0
2022,15,REG,2022-12-18,DEN,ARI,24,15,7,6,0
2022,15,REG,2022-12-18,LV,NE,30,24,10,6,0
2022,15,REG,2022-12-18,LAC,TEN,17,14,7,7,0
2022,15,REG,2022-12-18,TB,CIN,23,34,7,7,0
2022,15,REG,2022-12-18,WAS,NYG,12,20,14,7,1
2022,15,REG,2022-12-19,GB,LA,24,12,15,11,0
2022,16,REG,2022-12-22,NYJ,JAX,3,19,4,4,0
2022,16,REG,2022-12-24,BAL,ATL,17,9,7,6,0
2022,16,REG,2022-12-24,CAR,DET,37,23,6,6,0
2022,16,REG,2022-12-24,CHI,BUF,13,35,6,7,0
2022,16,REG,2022-12-24,CLE,NO,10,17,7,6,0
2022,16,REG,2022-12-24,KC,SEA,24,10,6,9,0
2022,16,REG,2022-12-24,MIN,NYG,27,24,7,6,0
2022,16,REG,2022-12-24,NE,CIN,18,22,6,6,0
2022,16,REG,2022-12-24,TEN,HOU,14,19,6,6,1
2022,16,REG,2022-12-24,SF,WAS,37,20,9,6,0
2022,16,REG,2022-12-24,DAL,PHI,40,34,6,6,1
2022,16,REG,2022-12-24,PIT,LV,13,10,6,6,0
2022,16,REG,2022-12-25,MIA,GB,20,26,8,6,0
2022,16,REG,2022-12-25,LA,DEN,51,14,6,7,0
2022,16,REG,2022-12-25,ARI,TB,16,19,7,7,0
2022,16,REG,2022-12-26,IND,LAC,3,20,9,8,0
2022,17,REG,2022-12-29,TEN,DAL,13,27,5,5,0
2022,17,REG,2023-01-01,ATL,ARI,20,19,8,7,0
2022,17,REG,2023-01-01,DET,CHI,41,10,8,8,1
2022,17,REG,2023-01-01,HOU,JAX,3,31,8,10,1
2022,17,REG,2023-01-01,KC,DEN,27,24,8,7,1
2022,17,REG,2023-01-01,NE,MIA,23,21,8,7,1
2022,17,REG,2023-01-01,NYG,IND,38,10,8,6,0
2022,17,REG,2023-01-01,PHI,NO,10,20,8,8,0
2022,17,REG,2023-01-01,TB,CAR,30,24,7,8,1
2022,17,REG,2023-01-01,WAS,CLE,10,24,8,8,0
2022,17,REG,2023-01-01,LV,SF,34,37,8,8,0
2022,17,REG,2023-01-01,SEA,NYJ,23,6,8,10,0
2022,17,REG,2023-01-01,GB,MIN,41,17,7,8,1
2022,17,REG,2023-01-01,LAC,LA,31,10,6,7,0
2022,17,REG,2023-01-01,BAL,PIT,13,16,8,8,1
2022,18,REG,2023-01-07,LV,KC,13,31,6,6,1
2022,18,REG,2023-01-07,JAX,TEN,20,16,6,9,1
2022,18,REG,2023-01-08,ATL,TB,30,17,7,7,1
2022,18,REG,2023-01-08,BUF,NE,35,23,6,7,1
2022,18,REG,2023-01-08,CHI,MIN,13,29,7,7,1
2022,18,REG,2023-01-08,CIN,BAL,27,16,6,7,1
2022,18,REG,2023-01-08,IND,HOU,31,32,7,7,1
2022,18,REG,2023-01-08,MIA,NYJ,11,6,7,7,1
2022,18,REG,2023-01-08,NO,CAR,7,10,7,7,1
2022,18,REG,2023-01-08,PIT,CLE,28,14,7,7,1
2022,18,REG,2023-01-08,DEN,LAC,31,28,7,7,1
2022,18,REG,2023-01-08,PHI,NYG,22,16,7,7,1
2022,18,REG,2023-01-08,SEA,LA,19,16,7,7,1
2022,18,REG,2023-01-08,SF,ARI,38,13,7,7,1
2022,18,REG,2023-01-08,WAS,DAL,26,6,7,10,1
2022,18,REG,2023-01-08,GB,DET,16,20,7,7,1
2022,19,WC,2023-01-14,SF,SEA,41,23,6,6,1
2022,19,WC,2023-01-14,JAX,LAC,31,30,7,6,0
2022,19,WC,2023-01-15,BUF,MIA,34,31,7,7,1
2022,19,WC,2023-01-15,MIN,NYG,24,31,7,7,0
2022,19,WC,2023-01-15,CIN,BAL,24,17,7,7,1
2022,19,WC,2023-01-16,TB,DAL,14,31,8,8,0
2022,20,DIV,2023-01-21,KC,JAX,27,20,14,7,0
2022,20,DIV,2023-01-21,PHI,NYG,38,7,13,6,1
2022,20,DIV,2023-01-22,BUF,CIN,10,27,7,7,0
2022,20,DIV,2023-01-22,SF,DAL,19,12,8,6,0
2022,21,CON,2023-01-29,PHI,SF,31,7,8,7,0
2022,21,CON,2023-01-29,KC,CIN,23,20,8,7,0
2022,22,SB,2023-02-12,PHI,KC,35,38,14,14,0
2023,1,REG,2023-09-07,KC,DET,20,21,7,7,0
2023,1,REG,2023-09-10,ATL,CAR,24,10,7,7,1
2023,1,REG,2023-09-10,BAL,HOU,25,9,7,7,0
2023,1,REG,2023-09-10,CLE,CIN,24,3,7,7,1
2023,1,REG,2023-09-10,IND,JAX,21,31,7,7,1
2023,1,REG,2023-09-10,MIN,TB,17,20,7,7,0
2023,1,REG,2023-09-10,NO,TEN,16,15,7,7,0
2023,1,REG,2023-09-10,PIT,SF,7,30,7,7,0
2023,1,REG,2023-09-10,WAS,ARI,20,16,7,7,0
2023,1,REG,2023-09-10,CHI,GB,20,38,7,7,1
2023,1,REG,2023-09-10,DEN,LV,16,17,7,7,1
2023,1,REG,2023-09-10,LAC,MIA,34,36,7,7,0
2023,1,REG,2023-09-10,NE,PHI,20,25,7,7,0
2023,1,REG,2023-09-10,SEA,LA,13,30,7,7,1
2023,1,REG,2023-09-10,NYG,DAL,0,40,7,7,1
2023,1,REG,2023-09-11,NYJ,BUF,22,16,7,7,1
2023,2,REG,2023-09-14,PHI,MIN,34,28,4,4,0
2023,2,REG,2023-09-17,ATL,GB,25,24,7,7,0
2023,2,REG,2023-09-17,BUF,LV,38,10,6,7,0
2023,2,REG,2023-09-17,CIN,BAL,24,27,7,7,1
2023,2,REG,2023-09-17,DET,SEA,31,37,10,7,0
2023,2,REG,2023-09-17,HOU,IND,20,31,7,7,1
2023,2,REG,2023-09-17,JAX,KC,9,17,7,10,0
2023,2,REG,2023-09-17,TB,CHI,27,17,7,7,0
2023,2,REG,2023-09-17,TEN,LAC,27,24,7,7,0
2023,2,REG,2023-09-17,ARI,NYG,28,31,7,7,0
2023,2,REG,2023-09-17,LA,SF,23,30,7,7,1
2023,2,REG,2023-09-17,DAL,NYJ,30,10,7,6,0
2023,2,REG,2023-09-17,DEN,WAS,33,35,7,7,0
2023,2,REG,2023-09-17,NE,MIA,17,24,7,7,1
2023,2,REG,2023-09-18,CAR,NO,17,20,8,8,1
2023,2,REG,2023-09-18,PIT,CLE,26,22,8,8,1
2023,3,REG,2023-09-21,SF,NYG,30,12,4,4,0
2023,3,REG,2023-09-24,BAL,IND,19,22,7,7,0
2023,3,REG,2023-09-24,CLE,TEN,27,3,6,7,0
2023,3,REG,2023-09-24,DET,ATL,20,6,7,7,0
2023,3,REG,2023-09-24,GB,NO,18,17,7,6,0
2023,3,REG,2023-09-24,JAX,HOU,17,37,7,7,1
2023,3,REG,2023-09-24,MIA,DEN,70,20,7,7,0
2023,3,REG,2023-09-24,MIN,LAC,24,28,10,7,0
2023,3,REG,2023-09-24,NYJ,NE,10,15,7,7,1
2023,3,REG,2023-09-24,WAS,BUF,3,37,7,7,0
2023,3,REG,2023-09-24,SEA,CAR,37,27,7,6,0
2023,3,REG,2023-09-24,ARI,DAL,28,16,7,7,0
2023,3,REG,2023-09-24,KC,CHI,41,10,7,7,0
2023,3,REG,2023-09-24,LV,PIT,18,23,7,6,0
2023,3,REG,2023-09-25,TB,PHI,11,25,8,11,0
2023,3,REG,2023-09-25,CIN,LA,19,16,8,8,0
2023,4,REG,2023-09-28,GB,DET,20,34,4,4,1
2023,4,REG,2023-10-01,JAX,ATL,23,7,7,7,0
2023,4,REG,2023-10-01,BUF,MIA,48,20,7,7,1
2023,4,REG,2023-10-01,CAR,MIN,13,21,7,7,0
2023,4,REG,2023-10-01,CHI,DEN,28,31,7,7,0
2023,4,REG,2023-10-01,CLE,BAL,3,28,7,7,1
2023,4,REG,2023-10-01,HOU,PIT,30,6,7,7,0
2023,4,REG,2023-10-01,IND,LA,23,29,7,6,0
2023,4,REG,2023-10-01,NO,TB,9,26,7,6,1
2023,4,REG,2023-10-01,PHI,WAS,34,31,6,7,1
2023,4,REG,2023-10-01,TEN,CIN,27,3,7,6,0
2023,4,REG,2023-10-01,LAC,LV,24,17,7,7,1
2023,4,REG,2023-10-01,DAL,NE,38,3,7,7,0
2023,4,REG,2023-10-01,SF,ARI,35,16,10,7,1
2023,4,REG,2023-10-01,NYJ,KC,20,23,7,7,0
2023,4,REG,2023-10-02,NYG,SEA,3,24,11,8,0
2023,5,REG,2023-10-05,WAS,CHI,20,40,4,4,0
2023,5,REG,2023-10-08,BUF,JAX,20,25,7,7,0
2023,5,REG,2023-10-08,ATL,HOU,21,19,7,7,0
2023,5,REG,2023-10-08,DET,CAR,42,24,10,7,0
2023,5,REG,2023-10-08,IND,TEN,23,16,7,7,1
2023,5,REG,2023-10-08,MIA,NYG,31,16,7,6,0
2023,5,REG,2023-10-08,NE,NO,0,34,7,7,0
2023,5,REG,2023-10-08,PIT,BAL,17,10,7,7,1
2023,5,REG,2023-10-08,ARI,CIN,20,34,7,7,0
2023,5,REG,2023-10-08,LA,PHI,14,23,7,7,0
2023,5,REG,2023-10-08,DEN,NYJ,21,31,7,7,0
2023,5,REG,2023-10-08,MIN,KC,20,27,7,7,0
2023,5,REG,2023-10-08,SF,DAL,42,10,7,7,0
2023,5,REG,2023-10-09,LV,GB,17,13,8,11,0
2023,6,REG,2023-10-12,KC,DEN,19,8,4,4,1
2023,6,REG,2023-10-15,TEN,BAL,16,24,7,7,0
2023,6,REG,2023-10-15,ATL,WAS,16,24,7,10,0
2023,6,REG,2023-10-15,CHI,MIN,13,19,10,7,1
2023,6,REG,2023-10-15,CIN,SEA,17,13,7,13,0
2023,6,REG,2023-10-15,CLE,SF,19,17,14,7,0
2023,6,REG,2023-10-15,HOU,NO,20,13,7,7,0
2023,6,REG,2023-10-15,JAX,IND,37,20,7,7,1
2023,6,REG,2023-10-15,MIA,CAR,42,21,7,7,0
2023,6,REG,2023-10-15,LV,NE,21,17,6,7,0
2023,6,REG,2023-10-15,LA,ARI,26,9,7,7,1
2023,6,REG,2023-10-15,NYJ,PHI,20,14,7,7,0
2023,6,REG,2023-10-15,TB,DET,6,20,14,7,0
2023,6,REG,2023-10-15,BUF,NYG,14,9,7,7,0
2023,6,REG,2023-10-16,LAC,DAL,17,20,15,8,0
2023,7,REG,2023-10-19,NO,JAX,24,31,4,4,0
2023,7,REG,2023-10-22,BAL,DET,38,6,7,7,0
2023,7,REG,2023-10-22,CHI,LV,30,12,7,7,0
2023,7,REG,2023-10-22,IND,CLE,38,39,7,7,0
2023,7,REG,2023-10-22,NE,BUF,29,25,7,7,1
2023,7,REG,2023-10-22,NYG,WAS,14,7,7,7,1
2023,7,REG,2023-10-22,TB,ATL,13,16,7,7,1
2023,7,REG,2023-10-22,LA,PIT,17,24,7,14,0
2023,7,REG,2023-10-22,SEA,ARI,20,10,7,7,1
2023,7,REG,2023-10-22,DEN,GB,19,17,10,13,0
2023,7,REG,2023-10-22,KC,LAC,31,17,10,6,1
2023,7,REG,2023-10-22,PHI,MIA,31,17,7,7,0
2023,7,REG,2023-10-23,MIN,SF,22,17,8,8,0
2023,8,REG,2023-10-26,BUF,TB,24,18,4,4,0
2023,8,REG,2023-10-29,CAR,HOU,15,13,14,14,0
2023,8,REG,2023-10-29,DAL,LA,43,20,13,7,0
2023,8,REG,2023-10-29,GB,MIN,10,24,7,6,1
2023,8,REG,2023-10-29,IND,NO,27,38,7,10,0
2023,8,REG,2023-10-29,MIA,NE,31,17,7,7,1
2023,8,REG,2023-10-29,NYG,NYJ,10,13,7,14,0
2023,8,REG,2023-10-29,PIT,JAX,10,20,7,10,0
